,bluewins,bluetotalgold,redtotalgold
6345,1,18124,13892
6346,0,14268,19230
6347,1,16000,15621
6348,0,15040,17046
6349,1,15416,16758
6350,0,17844,16807
6351,0,16455,14611
6352,1,17368,13844
6353,0,16503,14334
6354,1,15063,16610
6355,1,17733,15738
6356,1,15720,14574
6357,1,16457,15039
6358,1,17526,17219
6359,1,17204,16401
6360,1,16973,14553
6361,0,13428,15689
6362,0,16488,16939
6363,0,15801,15640
6364,0,14750,18438
6365,1,17709,18362
6366,0,15827,18154
6367,0,17482,15607
6368,0,15450,15138
6369,0,15728,14739
6370,1,15588,15174
6371,1,18676,18260
6372,0,15829,16698
6373,1,15340,16371
6374,0,17140,17529
6375,0,14606,18119
6376,1,17528,14923
6377,0,16035,15627
6378,0,14559,18699
6379,1,19726,14706
6380,1,16508,15892
6381,0,14001,16745
6382,1,15650,15899
6383,0,16663,16692
6384,1,17052,15577
6385,0,16242,18297
6386,0,15009,16815
6387,0,15462,17699
6388,1,16972,14980
6389,1,17005,15032
6390,1,15845,15382
6391,0,14048,18052
6392,1,15388,18465
6393,0,14622,17164
6394,1,15184,15884
6395,0,17607,18347
6396,0,15258,18480
6397,1,19669,13489
6398,1,17865,14994
6399,0,19206,16784
6400,1,18068,14769
6401,1,17397,16646
6402,0,15933,16799
6403,0,15552,15716
6404,0,16675,16582
6405,0,16585,17576
6406,1,18665,16141
6407,1,17555,14680
6408,0,15942,17532
6409,0,16185,18285
6410,0,17444,19086
6411,0,15471,15970
6412,0,15043,16634
6413,1,16424,16582
6414,1,16061,14866
6415,0,14910,19554
6416,0,15127,19226
6417,0,13428,17626
6418,1,16298,16202
6419,1,18818,14711
6420,1,17221,15398
6421,1,17897,15565
6422,1,14657,17367
6423,0,17232,16972
6424,1,15830,14921
6425,0,14992,16976
6426,1,19000,17741
6427,0,15723,17245
6428,0,15428,17618
6429,0,14592,15800
6430,0,15613,18565
6431,0,16844,16095
6432,1,17709,14385
6433,0,15028,14881
6434,1,16399,15819
6435,0,19079,17749
6436,1,15809,17976
6437,0,16755,15285
6438,0,15043,15678
6439,1,16832,18299
6440,1,17580,14189
6441,1,15453,18433
6442,0,15869,16266
6443,1,15917,14389
6444,1,19612,14741
6445,0,13428,20046
6446,0,16227,16096
6447,0,15291,18180
6448,0,14442,16844
6449,1,18968,17282
6450,1,16187,14779
6452,0,14824,16248
6453,0,15195,17531
6454,0,16457,16192
6455,1,18317,15311
6456,1,16319,15209
6457,1,19275,16564
6458,1,16605,14519
6459,1,17898,14421
6460,0,14745,16560
6461,1,16417,15331
6462,1,15169,15314
6463,0,15197,16716
6464,1,18208,13670
6465,1,17879,13489
6466,1,17947,13826
6467,1,15393,16494
6468,1,15729,16177
6469,1,18560,15187
6470,1,15718,15632
6471,0,14021,17813
6472,1,19485,15662
6473,0,16029,17379
6474,0,14372,16236
6475,1,18348,16484
6476,0,16464,16023
6477,0,16377,18595
6478,1,17421,17541
6479,1,15284,15472
6480,0,14900,16866
6481,1,16345,16668
6482,0,17982,18690
6483,0,16259,16406
6484,1,18472,17431
6485,1,16099,15226
6486,1,15947,15700
6487,1,16590,15381
6488,0,14986,15481
6489,0,19234,16335
6490,1,16657,15528
6491,1,20236,15998
6492,0,15905,17222
6493,0,15793,16364
6494,0,17883,16398
6495,0,15744,14559
6496,0,14765,16873
6497,1,17446,14217
6498,1,16190,14923
6499,1,14967,16480
6500,1,18108,15141
6501,0,16397,17420
6502,1,16606,15221
6503,1,14351,17891
6504,0,14864,17083
6505,1,18214,16919
6506,0,17059,15458
6507,0,14353,15227
6508,0,16580,17131
6509,1,17426,17031
6510,0,16308,16360
6511,1,19723,15114
6512,0,15946,17511
6513,1,19425,16282
6514,1,18135,16645
6515,0,16774,17904
6516,1,16637,16267
6517,0,16750,18878
6518,1,13493,17193
6519,0,15794,20376
6520,1,16574,16430
6521,1,20182,16778
6522,0,15402,17582
6523,0,15414,17959
6524,0,16982,15047
6525,1,15193,15597
6526,0,15968,17592
6527,1,15260,15765
6528,1,17115,17068
6529,0,16365,18119
6530,1,16712,17136
6531,1,18236,15867
6532,1,20067,17289
6533,0,14792,15975
6534,0,14748,17367
6535,1,18682,15949
6536,1,15883,16160
6537,1,15938,15265
6538,1,18405,13588
6539,1,16164,15208
6540,0,15000,18290
6541,0,14454,17457
6542,1,17459,17460
6543,1,17933,15243
6544,1,14780,13489
6545,0,15056,14279
6546,0,13428,19072
6547,1,20169,15716
6548,1,15549,15742
6549,1,18392,16273
6550,1,15865,16345
6551,1,17498,15613
6552,0,14606,16211
6553,0,13590,19281
6554,0,16259,17254
6555,0,17137,18867
6556,0,14775,16060
6558,0,16946,16578
6559,0,16437,15468
6560,0,16881,17140
6561,1,15938,15495
6562,0,15639,16872
6563,0,14582,16880
6564,1,19537,15929
6565,0,14031,15793
6566,0,16749,18982
6567,1,16542,15114
6568,1,18053,17162
6569,0,18102,16390
6570,1,17332,18206
6571,1,17748,16536
6572,0,17034,17404
6573,0,16000,15770
6574,1,16655,16181
6575,0,13719,18211
6576,1,17264,14227
6577,0,14725,17411
6578,0,14360,17784
6579,1,16223,16088
6580,1,16695,14940
6581,1,16297,18820
6582,1,15386,16788
6583,1,18435,13684
6584,1,17008,15770
6585,1,16684,14012
6586,1,17965,15011
6587,1,16737,16465
6588,0,13638,15671
6589,0,15838,16186
6590,0,15734,15269
6591,0,17802,18003
6592,1,16149,16542
6593,0,14719,18204
6594,0,15883,16674
6595,1,19917,16158
6596,0,16137,17700
6597,0,17994,14961
6598,1,17693,15573
6599,1,16184,16566
6600,0,15791,16269
6601,0,15426,14860
6602,0,16885,14228
6603,0,15880,17771
6604,1,16701,16717
6605,0,17040,15300
6606,1,13703,15615
6607,0,16953,17468
6608,1,16327,14757
6609,1,17854,14639
6610,1,19970,16365
6611,0,16010,16220
6612,1,16899,18406
6613,0,16256,17370
6614,0,16676,16343
6615,1,18877,17166
6616,0,14827,17149
6617,0,16098,16033
6618,0,15237,15542
6619,0,16796,16485
6620,1,19323,16595
6621,1,16127,13798
6622,1,17027,16454
6623,0,15965,16830
6624,0,16167,18222
6625,1,18334,14849
6626,0,15191,17039
6627,0,16132,18121
6628,1,15098,15198
6629,1,16261,14941
6630,1,16427,16738
6631,0,14901,17735
6632,1,17070,16705
6633,1,16217,16105
6634,1,18822,14245
6635,1,19185,13489
6636,0,14220,17893
6637,1,18477,14884
6638,1,16324,16654
6639,0,15247,17967
6640,1,17361,15691
6641,1,17793,15805
6642,1,14619,13997
6643,1,15552,14826
6644,1,17170,14475
6645,0,18658,17055
6646,1,17857,15978
6647,0,14613,17851
6648,1,15359,17398
6649,0,16756,15983
6650,1,19984,16844
6651,0,15470,15992
6652,0,16494,17978
6653,0,15904,15977
6654,0,14423,18875
6655,0,15136,15537
6656,0,16681,15031
6657,0,14868,17549
6658,1,16103,16614
6659,0,15674,19552
6660,0,14100,18703
6661,1,20177,16481
6662,1,15222,15215
6663,0,14731,18085
6664,0,14566,16980
6665,0,17545,17825
6666,1,15159,17500
6667,0,15855,16746
6668,0,17023,17378
6669,0,17163,16648
6670,0,15875,17538
6671,1,14887,15385
6672,1,15330,17696
6673,0,14295,16809
6674,1,16454,16701
6675,0,13951,16798
6676,0,16307,15127
6677,0,16072,20376
6678,0,15515,17787
6679,1,15188,16076
6680,0,17791,16701
6681,0,15813,15893
6682,0,14424,14965
6684,0,14348,17837
6685,0,14990,16500
6686,0,16129,15502
6687,1,18135,15486
6688,0,17039,16031
6689,0,14761,17314
6690,0,13428,19821
6691,1,15220,16517
6692,1,18228,15334
6693,1,17490,17010
6694,1,15338,16187
6695,1,19421,16873
6696,1,17321,15230
6697,0,17170,14717
6698,1,17162,17972
6699,1,17382,15218
6700,0,16313,17562
6701,1,15264,15550
6702,0,15001,19626
6703,0,16938,17315
6704,1,19634,15668
6705,0,16782,16483
6706,0,18723,16879
6707,0,14644,17540
6708,1,19118,18472
6709,0,13546,16377
6710,0,16431,19919
6711,1,16561,14709
6712,0,14866,17006
6713,1,18625,17566
6714,1,17194,14784
6715,1,15873,15887
6716,1,16398,17338
6717,0,17951,15837
6718,0,15240,14917
6719,0,17561,17274
6720,0,14200,18005
6721,1,16055,16049
6722,1,19456,14931
6723,0,15923,16151
6724,1,13879,15378
6725,1,17356,15000
6726,1,15861,17201
6727,1,17511,14766
6728,0,15528,17974
6729,0,16393,15262
6730,1,17433,15765
6731,1,19714,18254
6732,0,15569,19915
6733,1,17031,17067
6734,1,18254,17410
6735,0,16126,16968
6736,0,15937,17258
6737,0,15595,17375
6738,1,16874,15555
6739,1,16344,14312
6740,0,15882,15909
6741,0,15498,16882
6742,1,19699,13764
6743,1,17320,16631
6744,1,14720,17101
6745,0,16518,16467
6746,0,17926,15262
6747,1,16632,15633
6748,0,18357,15600
6749,1,18258,13723
6750,0,16706,16675
6751,1,18234,13583
6752,0,14202,18754
6753,1,17911,13942
6754,0,13428,17009
6755,0,17476,15760
6756,0,16979,17967
6757,0,13977,18198
6758,0,14345,16398
6759,0,15601,15186
6760,0,14966,16436
6761,1,16127,14688
6762,0,17156,18690
6763,0,15790,15965
6764,0,16462,18247
6765,0,15798,18087
6766,1,17666,13917
6767,1,18018,13731
6768,1,16027,16204
6769,1,18681,13489
6770,1,17671,15945
6771,0,15974,16810
6772,1,16656,14574
6773,0,14224,15549
6774,1,16526,16562
6775,1,16890,18537
6776,1,16879,14543
6777,1,19622,17625
6778,1,16867,14534
6779,0,15874,16898
6780,0,16789,17687
6781,1,17315,15988
6782,1,15605,17653
6783,0,15059,18665
6784,1,18137,14330
6785,1,14698,16039
6786,0,15788,15141
6787,1,15464,15255
6788,0,17042,16108
6789,0,15242,16949
6790,1,16125,16749
6791,1,17955,14043
6792,1,15277,15664
6793,1,15087,15851
6794,1,16880,15567
6795,1,17878,13531
6796,1,19270,15415
6797,1,15318,14193
6798,1,16291,15813
6799,1,17738,15870
6800,1,16765,15054
6801,1,16912,15496
6802,1,14534,16803
6803,1,17289,17220
6804,1,17948,15513
6805,1,16058,16593
6806,0,17112,18087
6807,0,16089,16793
6808,0,17132,16343
6809,1,17777,16460
6810,1,18808,17860
6811,0,14842,14572
6812,1,16475,13734
6813,1,17917,14716
6814,0,16324,15783
6815,1,16308,17363
6816,0,14756,18861
6817,1,14820,18976
6818,1,15624,14045
6819,0,15098,18877
6820,1,17315,13489
6821,0,13981,16475
6822,0,15602,16683
6823,1,17569,14594
6824,0,15381,16992
6825,0,14840,17419
6826,0,15346,18110
6827,1,16530,15693
6828,0,14379,20376
6829,0,16792,19579
6830,0,15243,17692
6831,1,17332,15960
6832,1,16120,16696
6833,1,17013,16566
6834,1,15754,16911
6836,1,20063,16361
6837,1,17263,14641
6838,0,16793,16173
6839,1,14982,17672
6840,0,16385,16604
6841,1,17135,16381
6842,1,16894,15817
6843,1,16869,16029
6844,1,17201,16884
6845,1,16864,15824
6846,1,18432,15937
6847,1,17232,16560
6848,1,18704,15939
6849,1,16818,15370
6850,0,16595,17592
6851,1,17592,14561
6852,1,17775,15766
6853,0,15817,18195
6854,0,16222,19783
6855,0,16451,17151
6856,1,19904,14599
6857,1,16907,16954
6858,0,13728,18768
6859,0,14324,17132
6860,0,15175,16584
6861,0,14108,18424
6862,0,18239,17599
6863,1,18178,13489
6864,1,15711,15253
6865,1,20236,15141
6866,1,15721,13821
6867,1,16100,16588
6868,0,15017,17953
6869,1,13771,18678
6870,0,17061,16317
6871,1,16993,16571
6872,1,14127,15298
6873,1,16100,19007
6874,1,16229,16065
6875,1,15724,15643
6876,1,17222,16737
6877,0,19020,18411
6878,1,19847,13489
6879,0,14814,17896
6880,0,15002,18257
6881,1,17605,14708
6882,0,14502,17543
6883,0,14599,18795
6884,0,13686,16441
6885,0,16449,15476
6886,1,20236,16145
6887,0,15867,16297
6888,0,15889,18101
6889,1,16988,15413
6890,1,16076,15009
6891,1,20236,15584
6892,1,15178,15945
6893,0,15196,17756
6894,1,15600,15826
6895,1,16742,15274
6896,0,15580,16082
6897,1,16111,17201
6898,0,15404,17197
6899,0,15147,19617
6900,1,17058,14951
6901,0,14129,19618
6902,1,16368,15289
6903,0,15577,17845
6904,0,17102,16763
6905,0,14323,17339
6906,1,15807,15737
6907,0,14988,18550
6908,0,15051,17866
6909,1,15641,16012
6910,1,16715,15804
6911,1,18423,15909
6912,1,15289,15571
6913,0,14467,16754
6914,0,15544,16134
6915,0,14743,16368
6916,1,14591,17827
6917,1,18787,16739
6918,0,16671,17812
6919,0,17134,15967
6920,0,14996,16498
6921,1,17610,14351
6922,1,17302,18387
6923,0,16877,17024
6924,0,16218,19288
6925,0,15680,16318
6926,1,16070,17315
6927,0,15267,16269
6928,1,14894,16988
6929,0,13598,17490
6930,0,15373,16364
6931,1,16260,18051
6932,1,16894,15097
6933,0,17951,17271
6934,0,15054,17381
6935,0,13791,18170
6936,1,17348,15820
6937,1,16573,17011
6938,0,17149,15602
6939,0,16024,16590
6940,1,16368,14950
6941,1,18351,15795
6942,0,14044,18151
6943,1,15855,18391
6944,1,19301,15830
6945,1,15530,15334
6946,0,14637,17070
6947,0,15312,16664
6948,1,17677,15962
6949,1,18689,15055
6950,0,17008,16207
6951,0,15658,16705
6952,0,14318,15893
6953,0,16262,17129
6954,0,15653,20376
6955,0,15908,17988
6956,1,15884,15562
6957,1,17399,15294
6958,0,17892,16019
6959,1,18348,15054
6960,0,14287,17332
6961,0,16024,17331
6962,0,17039,15923
6963,1,17827,17803
6964,1,16819,16112
6965,0,13709,18390
6966,0,15442,19366
6967,0,14996,15840
6968,0,15325,17693
6969,0,13967,17756
6970,0,15032,17830
6971,1,19045,15658
6972,0,15820,16578
6973,0,14536,17739
6974,1,16833,13587
6975,1,16483,17895
6976,1,17483,13981
6977,0,14400,17284
6978,1,18661,16182
6979,1,17603,15768
6980,0,13643,19122
6981,0,16228,18185
6982,0,18050,16101
6983,0,16007,17736
6984,1,17979,14867
6985,0,15552,17014
6986,1,18850,15557
6987,0,14698,16421
6988,0,13456,18655
6989,0,16777,16336
6990,1,19146,16152
6991,0,18027,17177
6992,1,17612,16385
6993,0,14102,16038
6994,1,18000,14670
6995,1,16613,16884
6996,1,17903,14654
6997,1,17907,16680
6998,0,16002,17262
6999,0,14816,16447
7000,1,16093,15576
7001,1,18239,15981
7002,0,16969,16553
7003,1,18596,13963
7004,0,15702,16518
7005,0,15885,16275
7006,1,15292,18180
7007,1,15843,14559
7008,0,16028,17465
7009,0,15718,16730
7010,0,17378,17176
7011,1,17354,14410
7012,1,19718,16104
7013,1,20236,15512
7014,0,15869,20238
7015,0,15321,19883
7016,0,16293,16469
7017,1,19669,15213
7018,0,17093,17585
7019,1,17434,13489
7020,1,14250,15711
7021,1,19104,16863
7022,0,17700,14714
7023,1,15687,16110
7024,1,15866,15648
7025,1,16079,17368
7026,1,19610,15119
7027,1,16597,14301
7028,0,14211,16018
7029,1,15897,15709
7030,0,15740,20376
7031,0,17170,17985
7032,1,15950,16315
7033,1,17990,15026
7034,0,15749,15387
7035,0,15317,16617
7036,1,16896,15449
7037,0,15085,17780
7038,1,17790,16313
7039,1,15245,17465
7040,0,18654,15600
7041,0,14266,15925
7042,1,17742,16431
7043,1,17610,15933
7044,0,15921,17031
7045,0,16860,15567
7046,0,13842,18098
7047,1,17378,14110
7048,1,15979,14952
7049,0,15475,17367
7050,1,17077,14540
7051,0,14294,18032
7052,0,14504,18470
7053,1,18022,16640
7054,0,15390,15934
7055,0,17251,16912
7056,0,15337,17621
7057,1,16498,16030
7058,1,17359,14261
7059,1,20236,14549
7060,0,17711,16584
7061,0,15089,15583
7062,0,15077,20376
7063,1,15519,16378
7064,1,16003,17764
7065,0,16270,15816
7066,0,17917,17878
7067,1,18099,15679
7068,1,16073,16643
7069,1,15887,14564
7070,0,14486,17785
7071,0,14635,16113
7072,1,18928,14763
7073,1,15649,18207
7074,1,16291,15818
7075,1,16523,15239
7076,0,15084,18931
7077,1,16146,15010
7078,1,16945,14809
7079,1,16600,15865
7080,1,16941,17382
7081,1,15862,16014
7082,1,18526,16602
7083,1,14399,15020
7084,1,16496,15881
7085,1,16521,14420
7086,0,16972,18051
7087,0,16375,17564
7088,0,17149,18407
7089,0,15319,17735
7090,1,19475,14956
7091,1,18576,16300
7092,1,20218,15952
7093,0,15398,15020
7094,1,19683,18804
7095,1,17284,16734
7096,1,18281,16217
7097,1,16905,16074
7098,1,16875,14285
7099,1,16277,14843
7100,1,18380,16442
7101,1,16622,17751
7102,0,16388,17570
7103,1,17441,14494
7104,1,17469,15844
7105,0,15649,16583
7106,1,18130,14976
7107,0,17850,17820
7108,0,16164,17214
7109,0,15928,17813
7110,1,15356,14431
7111,0,16135,17505
7112,1,16019,14442
7113,1,16079,14310
7114,1,18272,14653
7115,1,15595,15530
7116,1,20010,15699
7117,0,16879,16834
7118,0,15578,15891
7119,1,18877,15783
7120,1,18904,14025
7121,0,17394,17212
7122,0,16829,18041
7123,0,17002,17367
7124,0,15721,15745
7125,1,16263,17453
7126,1,15833,17633
7127,0,14918,17360
7128,0,15043,17859
7129,1,17775,14146
7130,1,20012,15919
7131,0,15954,15928
7132,1,14194,16143
7133,1,14689,18549
7134,0,18152,19073
7135,0,16642,16990
7136,0,13428,17462
7137,0,16818,15882
7138,0,16621,18736
7139,1,16729,15525
7140,0,14630,15939
7141,0,16489,15277
7142,0,13608,18648
7143,1,16583,14051
7144,1,19439,15576
7145,0,15974,18519
7146,1,15865,16382
7147,0,15919,19207
7148,1,15360,14542
7149,0,16836,16524
7150,1,16284,14788
7151,1,18303,14717
7152,0,16206,16239
7153,1,17310,16920
7154,1,14562,15857
7155,0,15954,15420
7156,0,14079,18859
7157,0,16636,15968
7158,0,16048,19002
7159,0,14953,18856
7160,1,16279,14275
7161,0,13841,18889
7162,0,15311,14714
7163,0,16677,17180
7164,0,16224,16600
7165,1,16372,15210
7166,1,19306,13489
7167,1,18801,16884
7168,1,16988,13766
7169,0,15027,18175
7170,0,15512,17911
7171,0,17147,16201
7172,1,16748,14215
7173,0,14456,19136
7174,1,18247,16899
7175,1,18196,15433
7176,1,16866,17674
7177,0,13960,16751
7178,0,14545,15744
7179,1,18894,16182
7180,0,14595,18861
7181,1,19670,16290
7182,1,19116,15468
7183,1,17186,14866
7184,0,14498,16252
7185,1,17085,16674
7186,1,19032,15067
7187,0,14401,17842
7188,1,15741,17605
7189,1,19138,15485
7190,1,17363,15914
7191,0,15190,16972
7192,0,15592,17303
7193,1,15951,15629
7194,0,15934,18211
7195,1,15894,15584
7196,0,16148,16552
7197,0,16456,17162
7198,0,17903,17252
7199,1,16925,16141
7200,0,14966,16932
7201,1,16014,18665
7202,0,15311,17042
7203,0,16177,14922
7204,1,16123,15554
7205,0,18344,16018
7206,0,17564,16195
7207,1,15676,15937
7208,0,15652,15641
7209,1,18079,16959
7210,0,14325,16212
7211,0,16132,16287
7212,1,17130,15199
7213,1,19459,17563
7214,0,15742,15241
7215,0,15412,16683
7216,1,15337,18148
7217,0,15969,17039
7218,1,16347,16906
7219,1,20236,17139
7220,0,16507,15776
7221,0,13649,16146
7222,0,15377,20230
7223,0,15345,15509
7224,0,14426,18380
7225,0,16518,16342
7226,0,14112,16832
7227,0,16809,16583
7228,0,17011,19226
7229,0,16928,15857
7230,0,14016,18550
7231,1,16082,15795
7232,1,18851,14787
7233,1,19994,14519
7234,0,17935,15865
7235,0,13539,18832
7236,0,13874,18105
7237,1,16920,15357
7238,1,17484,18462
7239,0,16731,18356
7240,0,16374,16629
7241,0,15706,16284
7242,0,14368,20051
7243,0,15081,16573
7244,0,16077,19133
7245,0,15092,16949
7246,1,14986,17028
7247,1,16894,14247
7248,0,14525,19536
7249,1,18618,14275
7250,0,15345,15537
7251,1,17967,14901
7252,1,19484,14790
7253,0,14508,18476
7254,1,17505,16719
7255,1,17428,14984
7256,1,17336,16645
7257,1,15386,18206
7258,1,16353,16107
7259,1,16697,17561
7260,1,14850,15708
7261,0,14879,16654
7262,0,18454,16999
7263,1,14334,16212
7264,1,17490,14735
7265,1,19526,16523
7266,1,18439,16545
7267,0,17375,17897
7268,1,17367,15375
7269,1,16354,17610
7270,0,15708,16835
7271,0,15427,16613
7272,0,16851,18179
7273,0,15786,17604
7274,0,16319,17547
7275,0,14324,16962
7276,1,16064,16023
7277,1,18013,16567
7278,0,15890,18672
7279,0,15492,15802
7280,0,16281,15582
7281,0,15032,17817
7282,0,16777,18458
7283,0,15708,15897
7284,1,17505,16714
7285,0,15889,17137
7286,0,19031,14843
7287,1,18581,15280
7288,0,14796,17740
7289,0,17429,14629
7290,0,17686,16508
7291,0,16158,17058
7292,0,14471,18675
7293,1,17419,15223
7294,1,17859,16148
7295,1,14546,17106
7296,0,17373,19141
7297,1,17239,15803
7298,0,18178,17836
7299,0,16690,16520
7300,0,13508,18881
7301,0,17122,16762
7302,0,16429,16877
7304,0,14635,18344
7305,1,17890,14929
7306,0,13428,15709
7307,0,17160,14319
7308,0,14416,17669
7309,1,18165,15419
7310,0,14438,16940
7311,0,16784,18054
7312,0,15384,16879
7313,0,14980,17412
7314,1,18314,14430
7315,0,16548,18681
7316,1,18329,13489
7317,1,16877,16539
7318,0,14899,17998
7319,0,15630,17285
7320,1,18321,15533
7321,1,17793,17285
7322,0,14297,17252
7323,1,15602,17684
7324,0,17938,14821
7325,1,17556,15403
7326,1,15232,15857
7327,0,15768,17425
7328,0,14663,15556
7329,1,17180,15562
