,gameid,bluewins,bluegolddiff,blueexperiencediff,bluegoldpermin,bluetotalexperience,bteamtotminionsdiff,blaneminions_diff,bluetotalgold
4702,4513547440,0,-1757,-1856,1594.5,17784,12,20,15945
4703,4518322002,1,-1067,-523,1738.9,18770,-35,-16,17389
4704,4510307677,1,3354,2760,1796.1,19152,10,-1,17961
4705,4446790862,0,419,1790,1574.4,20593,-16,-29,15744
4706,4523046488,0,1131,1518,1665.7,18425,-17,-2,16657
4707,4523351869,0,1151,1753,1595.1,19210,36,11,15951
4708,4491630754,1,-1206,-963,1595.6,17011,-47,-52,15956
4709,4518287583,0,-1620,-720,1618.4,17808,37,21,16184
4710,4525101831,1,731,1627,1751.8,19434,23,20,17518
4711,4517015396,1,1182,420,1699.2,17775,38,24,16992
4712,4452084615,0,-2155,-1351,1431.7,17076,-24,-15,14317
4713,4522456082,1,-792,-9,1493.5,17972,-2,-1,14935
4714,4501840328,0,-635,-1175,1473.6,16670,3,0,14736
4715,4524763610,1,3711,2294,1844.4,18580,-8,-14,18444
4716,4431218839,1,2387,1690,1708.9,18072,51,41,17089
4717,4476255781,1,4060,3619,2003.6,19646,22,-14,20036
4718,4524047710,1,4910,2573,1897.6,19176,41,35,18976
4719,4523015009,1,-686,-634,1525.7,16719,40,29,15257
4720,4511838472,0,1066,528,1651.0,17844,16,8,16510
4721,4521191385,1,3880,2784,1775.4,18653,34,35,17754
4722,4459009838,1,297,1283,1633.9,17799,-13,-20,16339
4723,4501443265,1,334,-302,1730.9,17384,32,40,17309
4724,4522271198,1,267,745,1571.2,17676,19,13,15712
4725,4514501540,0,178,1499,1600.8,18460,-10,-17,16008
4726,4500179611,1,-845,-571,1377.2,16974,20,34,13772
4727,4518389976,0,-2482,-1576,1430.1,17009,-59,-57,14301
4728,4524725570,0,-1370,-1269,1668.2,18002,-26,-41,16682
4729,4521111365,1,-3736,-2032,1484.9,17502,-18,-11,14849
4730,4459418166,0,1233,336,1780.7,19554,21,32,17807
4731,4519183876,1,3650,3906,1886.6,20876,15,-5,18866
4732,4481718331,0,1767,709,1782.8,17917,28,16,17828
4733,4450778903,1,632,-1247,1647.0,17655,-23,-14,16470
4734,4512213079,0,147,1133,1686.5,19606,5,3,16865
4735,4515422041,0,-2332,-2671,1535.3,17812,-42,-28,15353
4736,4432139971,0,-1179,-557,1424.7,16785,26,22,14247
4737,4511197912,1,2352,707,1827.8,17024,-19,2,18278
4738,4494937598,0,-932,-517,1606.8,18240,-25,-31,16068
4739,4494485010,1,1361,1064,1596.6,17893,9,23,15966
4740,4508607080,1,-268,407,1786.0,17673,-5,-17,17860
4741,4505943275,0,124,-1526,1751.7,18612,-27,-7,17517
4742,4481779258,0,-721,-1118,1581.5,17429,-29,-17,15815
4743,4523619832,0,-1464,331,1651.9,18850,-31,-37,16519
4744,4524779712,1,1753,847,1697.7,17852,10,15,16977
4745,4522814409,0,-4374,-2570,1476.9,16504,-12,-4,14769
4746,4477181015,0,194,1206,1722.1,18291,24,16,17221
4747,4500913253,1,-973,-2396,1815.2,18364,-54,-42,18152
4748,4523483932,1,1550,3286,1711.8,19705,36,42,17118
4749,4465556505,1,2504,2824,1692.3,18443,29,-4,16923
4750,4522484818,0,-373,-1526,1769.8,18605,-37,-15,17698
4751,4507803144,0,-4479,-2696,1388.9,16133,-35,-39,13889
4752,4524447311,0,-2789,-1511,1521.8,17342,-28,-21,15218
4753,4490764979,0,525,294,1587.6,18504,18,1,15876
4754,4487380203,0,-4094,-3320,1447.6,16263,-58,-51,14476
4755,4455281479,1,5229,5136,1873.0,20389,73,51,18730
4756,4521440025,0,-516,-113,1478.8,17212,-3,0,14788
4757,4454127196,1,-429,-698,1725.7,17553,-42,-34,17257
4758,4512554301,0,695,1686,1675.5,18760,69,38,16755
4759,4450284117,0,750,1304,1716.0,18631,14,10,17160
4760,4506543397,1,1076,-845,1794.9,17918,6,20,17949
4761,4478393634,0,-3559,-1319,1558.5,17639,6,8,15585
4762,4481998895,1,3332,2911,1805.5,17444,37,26,18055
4763,4522664876,0,1104,183,1740.6,18922,31,33,17406
4764,4494742887,0,-1428,-433,1863.3,18367,18,23,18633
4765,4497827663,1,1156,916,1756.4,18892,-4,21,17564
4766,4516368750,0,1319,41,1794.4,18559,3,21,17944
4767,4514314077,0,-1157,-51,1588.8,18305,12,23,15888
4768,4524647930,0,-1968,-469,1665.0,18077,-4,-25,16650
4769,4518537002,0,479,52,1789.2,18021,-31,-31,17892
4770,4477428362,1,-564,-1862,1570.8,17721,-27,-17,15708
4771,4442406122,1,3110,1541,1932.4,19019,17,20,19324
4772,4523417130,0,-964,-1439,1642.5,16635,10,18,16425
4773,4502652617,0,1140,-531,1699.3,18944,17,10,16993
4774,4523747922,0,-2181,-1293,1475.2,17935,-17,-24,14752
4775,4451962379,0,-3911,-2728,1467.5,17184,-47,-47,14675
4776,4446535819,1,1697,125,1690.7,18072,-73,-77,16907
4777,4508772592,0,-6124,-4043,1438.4,17020,-41,-15,14384
4778,4496598849,0,-1603,-1134,1606.0,17844,-12,-14,16060
4779,4455649494,0,-930,185,1548.4,18326,-11,-17,15484
4780,4468006580,0,-5181,-5072,1506.4,14203,-123,-99,15064
4781,4476398273,1,2666,400,1877.5,18390,4,15,18775
4782,4513746482,1,4520,5730,1766.5,19907,91,48,17665
4783,4518612412,1,1524,2071,1737.9,20465,-1,-3,17379
4784,4445514186,0,-622,-1278,1626.6,17958,-13,-7,16266
4785,4521085954,0,-2025,-1774,1626.0,17081,-20,4,16260
4786,4459612181,0,-2276,-2192,1431.3,16259,3,-5,14313
4787,4516639706,1,908,-79,1539.7,17958,6,26,15397
4788,4475775063,1,1606,615,1627.5,17390,27,16,16275
4789,4470582176,0,726,-455,1802.6,17839,-12,12,18026
4790,4520937414,0,-5048,-4231,1341.5,16177,-59,-49,13415
4791,4521632835,0,544,758,1663.5,17795,36,21,16635
4792,4522659821,0,-1313,-6,1411.4,17618,-18,-21,14114
4793,4512231954,0,-33,-559,1597.5,17545,17,8,15975
4794,4492253992,0,-4405,-3304,1460.6,16104,-26,-20,14606
4795,4472447425,1,3440,2199,1913.4,20399,25,18,19134
4796,4519435886,0,-325,9,1520.9,17965,-44,-45,15209
4797,4490516014,1,-1314,-1027,1651.2,18547,-31,-39,16512
4798,4522142363,0,-1724,-1515,1570.7,16687,20,23,15707
4799,4421818869,1,3854,2986,1788.6,19530,51,31,17886
4800,4524502451,1,234,-318,1562.0,17974,12,-2,15620
4801,4462463336,0,-4202,-3846,1627.5,17526,-27,-49,16275
4802,4524587710,1,832,-504,1730.8,16585,18,26,17308
4803,4475339734,0,-1207,-1542,1387.5,16214,-6,-15,13875
4804,4470291861,1,4453,1296,2072.1,18605,44,41,20721
4805,4515883864,1,1306,1039,1695.5,17434,1,-9,16955
4806,4524901696,0,-1063,-1027,1609.9,17169,-35,-15,16099
4807,4525072110,1,5148,2308,1956.9,19298,9,24,19569
4808,4477855283,1,4217,1384,2093.2,19304,31,45,20932
4809,4492999384,1,5372,4626,2098.3,19590,60,64,20983
4810,4513856190,0,-752,-1764,1587.1,17242,-24,-4,15871
4811,4514736409,1,2161,1731,1793.8,17865,4,24,17938
4812,4516088555,1,7761,5818,2068.5,21642,96,78,20685
4813,4524598212,1,2647,3204,1804.5,20275,46,24,18045
4814,4430925118,1,986,1194,1698.5,19175,-18,-26,16985
4815,4525021838,1,-2393,-1004,1410.6,15716,22,14,14106
4816,4523609898,0,-347,-1134,1547.4,17407,-18,-21,15474
4817,4472684884,1,-435,574,1643.4,18330,-23,-35,16434
4818,4519205334,0,-4790,-2126,1488.5,17810,-44,-40,14885
4819,4468097327,1,5525,3467,1952.7,20653,28,26,19527
4820,4516741439,0,17,-1180,1668.5,17126,29,48,16685
4821,4435716100,0,2782,4548,1986.8,19587,66,44,19868
4822,4525141412,0,-58,13,1601.7,17022,-51,-46,16017
4823,4521342021,0,-2637,-1878,1355.7,16944,-29,-35,13557
4824,4523881390,1,3206,2261,1777.9,20127,41,43,17779
4825,4478167956,1,4531,2978,1913.3,19406,-13,-11,19133
4826,4510713167,0,-2083,-2549,1430.4,15110,-23,-37,14304
4827,4515783776,1,-1327,-825,1433.9,17922,1,-7,14339
4828,4477354923,1,359,-1714,1710.1,16986,-10,-3,17101
4829,4472895904,1,-2272,-2782,1473.1,16242,-40,3,14731
4830,4518805877,1,-680,-703,1776.6,18700,1,-14,17766
4831,4522612481,0,482,-670,1674.7,18330,-33,-23,16747
4832,4458474426,0,-3268,-4457,1607.4,16408,-22,-21,16074
4833,4461787791,1,1902,967,1748.8,18635,20,27,17488
4834,4519249108,0,-3784,-4019,1269.8,15550,-41,-27,12698
4835,4522858469,1,2474,2494,1726.4,19660,-15,0,17264
4836,4519809162,0,-3678,-3234,1451.6,17011,-30,-28,14516
4837,4437689100,0,2537,1833,1766.6,19438,0,7,17666
4838,4507840588,1,1490,1461,1652.1,17693,6,-13,16521
4839,4521325400,0,-3840,-2835,1588.0,17975,-60,-40,15880
4840,4451744895,1,1377,-673,1702.0,17178,-52,-47,17020
4841,4514117878,1,4957,4440,1802.1,19353,71,64,18021
4842,4501457414,0,-1337,-1106,1633.4,18034,-24,0,16334
4843,4467678363,1,-2871,-2427,1397.9,16912,-53,-40,13979
4844,4523979585,0,-1271,-366,1500.6,18694,-35,-34,15006
4845,4523775056,1,-1163,-19,1569.6,18895,12,-3,15696
4846,4461035209,0,-833,-932,1594.6,16836,-70,-60,15946
4847,4446051712,0,-2686,-2037,1554.8,17564,2,3,15548
4848,4519085208,1,486,865,1594.2,19003,-1,-10,15942
4849,4513299372,1,1441,473,1572.7,18760,66,53,15727
4850,4519993636,0,192,-1496,1677.2,16548,-24,-6,16772
4851,4507704018,0,3462,2960,1782.0,20320,37,29,17820
4852,4442091284,0,-892,-255,1644.0,17567,41,32,16440
4853,4524982143,1,3290,1398,1989.0,18304,20,0,19890
4854,4464866964,1,254,140,1593.6,18595,11,29,15936
4855,4515674132,0,-1823,-2149,1606.5,17606,-56,-41,16065
4856,4515863775,1,962,-1646,1638.5,17307,-69,-46,16385
4857,4468929593,0,-2478,-2136,1531.5,17144,-29,-21,15315
4858,4500614731,1,-99,727,1561.0,19049,21,12,15610
4859,4524432765,1,-2003,-1611,1465.0,16684,-10,-3,14650
4860,4524326112,0,316,-597,1620.9,18146,12,17,16209
4861,4477419321,0,-908,-1806,1625.4,17374,-32,-27,16254
4862,4524968728,0,-1943,-1582,1588.1,17927,-10,-2,15881
4863,4465123889,1,-1548,-1988,1755.4,16706,-17,2,17554
4864,4522164250,0,-1966,-3591,1432.9,16330,-25,-6,14329
4865,4426518452,1,-169,282,1571.2,17969,-16,-14,15712
4866,4484044944,0,-1587,-1578,1612.1,16956,-29,-52,16121
4867,4522781547,0,-355,-400,1447.1,17810,10,9,14471
4868,4506595531,1,-1576,-1720,1479.7,16703,-74,-64,14797
4869,4511868118,0,482,-2053,1569.2,16690,-34,-29,15692
4870,4521042540,1,938,181,1827.1,19689,22,19,18271
4871,4470118865,0,-360,331,1492.8,18640,49,16,14928
4872,4524144902,1,-1973,-1497,1583.5,17352,-39,-19,15835
4873,4494412133,1,4864,1938,1959.8,18704,40,38,19598
4874,4515511619,1,2543,965,1666.4,18875,32,40,16664
4875,4516768381,1,-2296,-1677,1582.6,17062,-50,-47,15826
4876,4521772648,0,954,570,1651.7,18263,11,0,16517
4877,4523321677,0,1063,-391,1688.8,18334,-21,-6,16888
4878,4505369566,1,7404,5156,2187.2,19671,44,56,21872
4879,4519680477,1,3642,3850,1782.8,19155,96,63,17828
4880,4489152949,1,-847,11,1653.5,17913,-31,-28,16535
4881,4487526235,1,376,-194,1619.4,17871,43,23,16194
4882,4519445793,0,-1469,116,1530.4,17175,-41,-43,15304
4883,4523717454,0,1295,-80,1493.1,17257,-13,-15,14931
4884,4484723064,0,-1243,-1229,1517.5,16256,-28,-49,15175
4885,4521612568,1,-3426,-2754,1508.9,17882,-6,-8,15089
4886,4523737577,1,2455,1940,1905.7,19088,31,10,19057
4887,4516779664,1,1926,2119,1719.8,19868,3,14,17198
4888,4504871499,0,-2865,-1866,1420.6,17591,-40,-38,14206
4889,4520889753,0,-1154,-1629,1530.3,16803,-12,2,15303
4890,4505015625,1,-1860,-720,1525.7,16021,-29,-20,15257
4891,4467893176,1,2331,25,1764.3,17308,47,33,17643
4892,4447643758,1,-444,-877,1464.9,17790,-20,-18,14649
4893,4379661286,0,-3014,-357,1510.1,16888,-64,-65,15101
4894,4493819835,1,4377,1719,1828.8,18800,11,3,18288
4895,4475685776,1,2030,1411,1735.7,20069,-29,-16,17357
4896,4459406549,1,884,1028,1610.1,19176,48,30,16101
4897,4520611653,0,-1406,-1006,1686.4,18758,6,24,16864
4898,4516732122,0,-4259,-4262,1447.0,15760,-97,-71,14470
4899,4524162182,1,3909,1938,1802.7,19090,51,33,18027
4900,4501342795,1,2339,625,1892.0,19580,25,18,18920
4901,4508799879,0,-1187,-714,1552.1,16916,-10,-17,15521
4902,4509836530,1,-1314,-566,1557.9,16638,-29,-17,15579
4903,4452577229,1,123,1313,1860.2,20068,-10,-26,18602
4904,4507320032,0,-2964,-2587,1532.5,16317,-40,-16,15325
4905,4511223295,0,-7089,-2815,1516.1,16945,-36,-41,15161
4906,4512891613,0,2534,1730,1781.8,19558,-1,15,17818
4907,4454836834,0,-6966,-4723,1406.6,16007,-68,-68,14066
4908,4475524558,0,-3283,-582,1614.3,17759,9,18,16143
4909,4512939837,0,-3460,-2389,1543.1,17705,-23,-19,15431
4910,4513962663,0,10,223,1681.5,18326,-39,-34,16815
4911,4469891121,1,2207,2836,1706.0,19600,16,23,17060
4912,4448445178,0,-2310,-1604,1534.1,17802,-30,-16,15341
4913,4521177221,0,1456,1433,1701.2,19316,11,10,17012
4914,4478343793,1,1446,-1351,1780.5,17597,1,6,17805
4915,4458567616,0,-4561,-1835,1642.5,17934,-68,-66,16425
4916,4523704429,0,-612,-1019,1780.4,16151,-24,-3,17804
4917,4502093227,0,-1979,-338,1444.9,16336,9,34,14449
4918,4516904725,1,1484,-24,1768.7,18169,-17,-13,17687
4919,4474588712,0,3252,2304,1847.1,19497,25,24,18471
4920,4524264529,1,-1051,753,1624.5,17547,6,0,16245
4921,4507707842,1,-2018,-1345,1505.4,16819,11,40,15054
4922,4518963809,1,1462,1290,1721.6,17264,51,42,17216
4923,4499732263,1,-3401,-2179,1499.7,17191,-1,-1,14997
4924,4509682522,1,-1645,-1076,1480.4,17613,-11,-6,14804
4925,4513245442,0,929,1095,1564.5,18594,11,22,15645
4926,4505535527,0,-2450,-1150,1536.5,17435,3,-12,15365
4927,4524343705,0,-293,-1855,1752.4,16577,-20,-2,17524
4928,4522682981,1,4545,3714,1832.4,19267,12,4,18324
4929,4518526662,1,597,875,1714.0,18226,10,-5,17140
4930,4523631613,1,1975,969,1775.6,18384,3,1,17756
4931,4516946022,0,1693,1287,1909.4,19076,-3,-18,19094
4932,4512078045,0,-985,-93,1596.3,18713,-43,-44,15963
4933,4524220083,1,7427,6558,2126.6,19884,115,102,21266
4934,4500135002,1,1018,1319,1769.2,18587,25,2,17692
4935,4490790295,0,-1857,-1976,1456.2,15997,-24,-8,14562
4936,4475950279,0,-3438,-2574,1588.1,16662,-9,-7,15881
4937,4459498926,0,1579,578,1764.9,17906,2,-2,17649
4938,4521752199,0,-3071,-2267,1435.8,16468,-39,-39,14358
4939,4523323986,0,1042,-31,1782.8,18836,-11,-2,17828
4940,4524913906,1,1871,2897,1749.5,19387,-29,-49,17495
4941,4516998276,0,-546,1078,1551.9,18382,37,29,15519
4942,4465014054,0,-528,-1130,1536.5,17502,-17,-9,15365
4943,4523556317,0,-1780,-1378,1558.2,16182,-39,-39,15582
4944,4482467049,0,-387,-725,1505.4,16861,15,13,15054
4945,4522683845,0,-2077,-2457,1505.2,16956,-64,-38,15052
4946,4524557404,0,-1690,-2943,1560.8,16536,-27,-23,15608
4947,4510552697,1,-987,-741,1657.8,18186,24,14,16578
4948,4524530613,1,-2902,-1196,1636.1,17937,4,-6,16361
4949,4491776589,1,-2923,-1079,1470.9,16206,-51,-23,14709
4950,4479650121,0,1495,-413,1745.7,18205,-22,-23,17457
4951,4462420747,0,-4927,-3950,1417.9,16052,-55,-25,14179
4952,4509730924,1,-18,252,1629.4,18342,-10,-15,16294
4953,4495369305,0,-1045,406,1539.2,18126,25,33,15392
4954,4519196581,0,-2212,-1548,1553.4,16209,-29,-11,15534
4955,4455416243,1,1323,1994,1746.2,18011,-7,-5,17462
4956,4522656427,0,-220,1427,1734.6,19356,7,11,17346
4957,4520362854,1,2086,1397,1624.8,18185,0,-2,16248
4958,4512089912,1,-828,421,1521.8,16539,19,5,15218
4959,4446235910,1,4227,3892,2032.9,20692,98,90,20329
4960,4481919426,0,1177,-691,1723.5,17249,-24,-36,17235
4961,4523064318,0,263,342,1743.3,17931,19,15,17433
4962,4495598638,0,-816,-27,1548.0,19018,-39,-35,15480
4963,4524603410,1,1097,1914,1785.0,19943,47,14,17850
4964,4524775982,1,1057,1295,1659.0,19121,-7,-17,16590
4965,4468111504,1,145,-1102,1770.6,18096,-26,-7,17706
4966,4505913217,1,3559,2227,1897.2,19388,25,42,18972
4967,4523024529,0,-1726,-267,1653.0,18808,-27,-33,16530
4968,4524174567,1,-626,895,1491.1,18362,31,8,14911
4969,4518140055,1,6529,4484,2054.3,20964,71,72,20543
4970,4522688388,1,7370,5454,2143.7,20067,121,96,21437
4971,4517660206,1,-419,-428,1518.5,18437,7,-10,15185
4972,4486642684,0,-701,346,1527.5,17812,1,3,15275
4973,4489343082,1,4279,1907,1858.1,17855,3,-10,18581
4974,4522571135,1,-164,851,1707.2,18825,-42,-39,17072
4975,4501039898,0,-882,-1760,1575.8,16364,-29,-63,15758
4976,4491473852,0,-2283,-1969,1514.4,17285,-49,-35,15144
4977,4455553618,1,-896,-1292,1574.2,18562,-26,-8,15742
4978,4504703082,0,-3312,-3119,1516.1,16711,-50,-36,15161
4979,4522523284,0,-505,-580,1655.4,18076,6,23,16554
4980,4486940002,0,-3388,-3025,1438.4,15955,-71,-57,14384
4981,4445410783,1,1100,170,1718.3,17906,38,42,17183
4982,4514023677,0,-1995,-1194,1516.5,17462,-26,-33,15165
4983,4523728834,1,-1391,-16,1674.7,18099,3,25,16747
4984,4470382093,0,-810,-730,1662.5,18202,-8,-8,16625
4985,4478763628,0,-1769,-1859,1573.8,16964,-11,30,15738
4986,4499439386,0,1165,744,1632.6,18447,-4,1,16326
4987,4517062497,0,-2564,-35,1533.4,18085,-4,-23,15334
4988,4467411161,0,479,-658,1849.0,16745,-29,-15,18490
4989,4493142787,0,-2118,-2048,1554.2,16959,-37,-50,15542
4990,4497865298,0,-729,-900,1540.9,17883,-10,-10,15409
4991,4473264225,0,-3719,-3695,1620.5,15951,-51,-45,16205
4992,4525063445,1,-52,-301,1683.6,17998,41,42,16836
4993,4439408623,1,9,-172,1486.2,18359,14,38,14862
4994,4522834412,1,523,-69,1797.1,19666,-23,-28,17971
4995,4519649944,1,673,1681,1568.9,18377,24,1,15689
4996,4484693756,1,926,328,1575.1,17685,34,37,15751
4997,4453021099,0,-400,-1684,1753.5,17282,-59,-11,17535
4998,4521600378,1,1783,1420,1641.9,19867,10,19,16419
4999,4508648367,1,-1752,-1746,1375.7,16461,-44,-18,13757
5000,4475027319,1,3517,2881,1849.1,19416,35,26,18491
5001,4520853310,1,-680,410,1553.6,17282,-37,-25,15536
5002,4509014561,1,3021,2386,1681.7,19506,47,23,16817
5003,4469572120,1,-73,333,1668.3,18169,15,0,16683
5004,4525175959,0,1577,-50,1716.1,18145,-6,-8,17161
5005,4505058404,0,-2116,-2156,1481.5,17728,-34,-11,14815
5006,4463256999,1,2575,1454,1818.0,18464,-16,-13,18180
5007,4500087956,0,1886,1688,1699.3,19908,12,0,16993
5008,4500463152,0,-4659,-3268,1402.3,15096,-25,-38,14023
5009,4510577994,1,-862,-406,1625.6,17771,33,47,16256
5010,4424593685,0,-360,-1748,1446.2,15785,-23,-12,14462
5011,4523518605,1,460,-1107,1582.5,17561,15,7,15825
5012,4521703092,1,1790,1220,1761.6,18517,38,4,17616
5013,4511623078,1,-1970,-1177,1432.2,17759,-15,14,14322
5014,4523305351,1,1073,103,1603.3,17303,-13,-14,16033
5015,4495664229,1,-1725,-2004,1488.7,16190,-30,-28,14887
5016,4518870205,1,2936,1143,1868.8,18316,-36,-8,18688
5017,4511166126,1,-2054,-731,1507.4,17596,1,3,15074
5018,4483111734,0,-2084,-851,1464.7,17841,-42,-66,14647
5019,4506060701,1,-394,1166,1567.8,18321,10,-9,15678
5020,4519451852,0,-3366,-1822,1362.7,15650,2,1,13627
5021,4457086177,1,4237,2338,1889.0,19533,3,10,18890
5022,4524274738,1,-3455,-2405,1363.6,16872,-23,-27,13636
5023,4434706257,1,5578,3447,1933.9,18982,9,18,19339
5024,4521341731,0,-130,-423,1547.3,17268,-17,-2,15473
5025,4498093464,0,-2491,-1771,1453.5,16967,-64,-59,14535
5026,4494603900,0,-2406,-2686,1475.2,17234,-3,21,14752
5027,4518160396,1,-2546,-2542,1432.3,16834,-74,-59,14323
5028,4502442635,0,237,-1307,1589.0,15995,-34,-24,15890
5029,4426899779,1,411,1075,1802.8,16592,11,3,18028
5030,4515649293,1,-1702,-1490,1535.2,15672,2,2,15352
5031,4525051331,1,2170,1383,1730.6,18073,20,19,17306
5032,4486777926,0,-2064,-2639,1538.0,17373,-54,-49,15380
5033,4496990681,0,-733,-784,1537.6,16496,14,24,15376
5034,4517750009,1,683,-208,1681.5,17824,56,56,16815
5035,4506462868,1,-946,630,1536.4,18063,-10,-19,15364
5036,4508715619,0,512,858,1619.9,18624,-9,-13,16199
5037,4452404347,1,686,765,1753.9,20178,-36,-19,17539
5038,4517523977,0,-1611,-1624,1678.1,17736,-19,-8,16781
5039,4515520189,1,811,376,1781.9,18112,4,10,17819
5040,4524400852,1,5263,3213,2192.7,20604,86,76,21927
5041,4489597845,0,-249,1420,1662.1,19161,26,28,16621
5042,4472951560,1,2819,1294,1986.5,18655,12,15,19865
5043,4521903062,1,87,435,1720.8,18748,-24,-25,17208
5044,4510868167,0,-3839,-3318,1363.1,16334,-20,-13,13631
5045,4459302014,1,2824,1346,1858.8,18890,19,15,18588
5046,4468404862,0,-2159,-1280,1517.3,17549,-26,-41,15173
5047,4522853770,1,326,1163,1718.8,19429,15,31,17188
5048,4506557116,0,-4775,-4080,1551.1,15296,-70,-66,15511
5049,4472443604,0,-3811,-3107,1564.2,15825,-22,4,15642
5050,4522164881,0,896,1396,1562.0,18429,-20,-40,15620
5051,4469947346,1,-1218,-1528,1557.7,16572,-65,-42,15577
5052,4498876812,0,-3089,-2151,1468.9,16533,-22,-24,14689
5053,4515228681,0,-1277,-1357,1475.8,17522,7,22,14758
5054,4500634961,1,5885,4694,2002.8,20153,62,69,20028
5055,4477238060,1,8977,5411,2221.2,19473,86,96,22212
5056,4465222745,1,-1050,522,1585.8,17780,4,2,15858
5057,4481698613,0,-1599,332,1610.9,19122,-11,-11,16109
5058,4438293749,1,-758,313,1538.1,18597,33,28,15381
5059,4454098285,0,-1413,-729,1468.0,17305,-22,-12,14680
5060,4440743974,1,1011,480,1850.4,19524,31,39,18504
5061,4520357816,0,428,1015,1591.1,17640,-24,-15,15911
5062,4461216989,1,3206,1437,1834.0,18170,63,70,18340
5063,4524629083,1,2135,1653,1700.8,18943,19,-8,17008
5064,4517934723,0,-1302,73,1676.0,18264,16,18,16760
5065,4523059751,1,565,275,1666.9,19026,21,28,16669
5066,4515840054,1,1958,3140,1777.1,20856,8,-22,17771
5067,4465445670,0,4257,2902,1777.3,18937,25,32,17773
5068,4524597902,1,1674,-648,1821.7,16663,8,-2,18217
5069,4433180879,1,-928,-1753,1540.8,17993,-30,-28,15408
5070,4486514272,0,-75,144,1636.0,16497,15,11,16360
5071,4521693462,0,-4046,-2777,1314.1,16162,-27,-12,13141
5072,4487298777,0,-4138,-3792,1386.0,16225,-49,-34,13860
5073,4515568453,0,-3535,-1199,1599.5,17109,-37,-48,15995
5074,4458587612,0,-4719,-2129,1444.2,16650,-25,-23,14442
5075,4518705910,1,5900,5188,2012.5,20117,49,47,20125
5076,4482429113,0,1818,1992,1654.2,19007,7,-7,16542
5077,4520529503,1,-3461,-1353,1394.3,17306,-29,-15,13943
5078,4499941811,1,-1521,-2096,1683.6,16495,-8,0,16836
5079,4471276142,1,1328,1043,1763.1,17645,-5,11,17631
5080,4507014159,1,911,-276,1676.5,16518,-19,-1,16765
5081,4495813537,1,2111,1390,1800.1,19477,-11,5,18001
5082,4494408624,1,935,2197,1958.0,18977,35,22,19580
5083,4521989550,0,-3032,-2816,1477.4,16999,-17,-1,14774
5084,4520787933,1,-425,-1057,1752.5,17738,-53,-62,17525
5085,4458756399,1,2365,2052,1928.0,19831,41,29,19280
5086,4500392073,1,3140,3364,1792.9,20365,39,32,17929
5087,4517787854,1,-779,-1837,1598.8,17843,-48,-20,15988
5088,4525240556,1,1690,1316,1721.4,18566,60,38,17214
5089,4516127508,1,1433,522,1589.7,18168,-6,-27,15897
5090,4517940231,1,3466,1525,1853.9,18188,42,31,18539
5091,4503044010,1,1947,136,1813.2,17869,-10,-7,18132
